,Year,Month,Day,HomeTeam,AwayTeam,HomeScore,AwayScore,Tournament,Location,RatingTeam1,RatingTeam2,MatchName,Date,TotalGoals,Result,NewResult,HigherRating,LowerRating,HigherTeam,LowerTeam,HigherTeamScoring,HigherTeamConceding,LowerTeamScoring,LowerTeamConceding,HigherTeamExpectedScoring,HigherTeamExpectedConceding,RatingTotal,RatingDifferenceAbsolute,RatingDifferenceRelative
3109,2019,9,6,Slovakia,Croatia,0,4,European Championship qualifier,,1728,1921,Slovakia-Croatia,2019-09-06,4,0-4,4-0,1921,1728,Croatia,Slovakia,1.45557402590162,1.6614270116660506,2.5084189042559846,0.9424106271782455,0.5131633987233746,-0.846991892589934,3649,193,1.1116898148148149
3110,2019,9,6,Slovenia,Poland,2,0,European Championship qualifier,,1613,1763,Slovenia-Poland,2019-09-06,2,2-0,0-2,1763,1613,Poland,Slovenia,1.6627796335905223,0.577690861304368,1.540494400729222,0.8992593984238275,0.7635202351666948,-0.9628035394248541,3376,150,1.09299442033478
3128,2019,9,8,Finland,Italy,1,2,European Championship qualifier,,1675,1942,Finland-Italy,2019-09-08,3,1-2,2-1,1942,1675,Italy,Finland,2.2673099818473874,0.5557161989162621,1.2849228284861558,0.47623295773143465,1.7910770241159528,-0.7292066295698937,3617,267,1.1594029850746268
3139,2019,9,8,Sweden,Norway,1,1,European Championship qualifier,,1820,1698,Sweden-Norway,2019-09-08,2,1-1,1-1,1820,1698,Sweden,Norway,1.9584705318665034,1.196589776671192,1.7949968829324132,0.9012339678931904,1.057236563973313,-0.5984071062612213,3518,122,1.071849234393404
3149,2019,9,9,Hungary,Slovakia,1,2,European Championship qualifier,,1638,1750,Hungary-Slovakia,2019-09-09,3,1-2,2-1,1750,1638,Slovakia,Hungary,2.0523427398458054,1.4983359676912917,1.4427248564310031,1.1469745629555486,0.9053681768902568,0.055611111260288615,3388,112,1.0683760683760684
3152,2019,9,9,Northern Ireland,Germany,0,2,European Championship qualifier,,1662,1951,Northern Ireland-Germany,2019-09-09,2,0-2,2-0,1951,1662,Germany,Northern Ireland,2.7207499044240535,1.5050360486372616,1.1943924206168508,0.6472023743113019,2.0735475301127515,0.3106436280204108,3613,289,1.1738868832731648
3153,2019,9,9,Poland,Austria,0,0,European Championship qualifier,,1756,1746,Poland-Austria,2019-09-09,0,0-0,0-0,1756,1746,Poland,Austria,1.3604560638467909,0.8362925228853919,2.3981589651012527,0.9304104991275064,0.43004556471928446,-1.5618664422158608,3502,10,1.0057273768613975
3156,2019,9,9,Scotland,Belgium,0,4,European Championship qualifier,,1635,2060,Scotland-Belgium,2019-09-09,4,0-4,4-0,2060,1635,Belgium,Scotland,2.7727370263275777,0.5807936486602263,1.2599326375520155,1.7252156096416074,1.0475214166859703,-0.6791389888917891,3695,425,1.2599388379204892
3230,2019,10,10,Croatia,Hungary,3,0,European Championship qualifier,,1912,1630,Croatia-Hungary,2019-10-10,3,3-0,3-0,1912,1630,Croatia,Hungary,1.7512520338680266,1.294013123511984,1.3622294279890026,1.3020700969636305,0.4491819369043961,-0.06821630447701854,3542,282,1.173006134969325
3239,2019,10,10,Netherlands,Northern Ireland,3,1,European Championship qualifier,,2025,1658,Netherlands-Northern Ireland,2019-10-10,4,3-1,3-1,2025,1658,Netherlands,Northern Ireland,2.5940521354819452,1.0460286638510978,0.9772301623228778,0.8931655789819742,1.7008865564999711,0.06879850152821998,3683,367,1.221351025331725
3243,2019,10,10,Russia,Scotland,4,0,European Championship qualifier,,1800,1621,Russia-Scotland,2019-10-10,4,4-0,4-0,1800,1621,Russia,Scotland,2.269131067274637,0.7801749444056456,1.0308539761789217,2.138812771524951,0.130318295749686,-0.2506790317732761,3421,179,1.1104256631708822
3246,2019,10,10,Slovakia,Wales,1,1,European Championship qualifier,,1744,1757,Slovakia-Wales,2019-10-10,2,1-1,1-1,1757,1744,Wales,Slovakia,1.0269720413758192,0.8582976238940963,2.042825878055659,1.4077294281110568,-0.3807573867352376,-1.1845282541615627,3501,13,1.007454128440367
3256,2019,10,11,Czechia,England,2,1,European Championship qualifier,,1770,1923,Czechia-England,2019-10-11,3,2-1,1-2,1923,1770,England,Czechia,2.8622233695144654,1.1905907802535498,1.679900115364882,1.3192586996889573,1.5429646698255082,-0.48930933511133223,3693,153,1.0864406779661018
3257,2019,10,11,Iceland,France,0,1,European Championship qualifier,,1654,2058,Iceland-France,2019-10-11,1,0-1,1-0,2058,1654,France,Iceland,2.6298649156743235,0.6447585639244149,1.5847361303022756,1.7227453321479884,0.907119583526335,-0.9399775663778607,3712,404,1.2442563482466746
3268,2019,10,12,Bosnia and Herzegovina,Finland,4,1,European Championship qualifier,,1723,1652,Bosnia and Herzegovina-Finland,2019-10-12,5,4-1,4-1,1723,1652,Bosnia and Herzegovina,Finland,1.78566972238615,1.5354926554674138,1.2331186778523093,0.7532815108711738,1.0323882115149763,0.30237397761510443,3375,71,1.0429782082324455
3271,2019,10,12,Denmark,Switzerland,1,0,European Championship qualifier,,1894,1882,Denmark-Switzerland,2019-10-12,1,1-0,1-0,1894,1882,Denmark,Switzerland,2.2855032529921804,0.742830524722625,1.9883805545439013,1.0457283588883268,1.2397748941038536,-1.2455500298212763,3776,12,1.006376195536663
3280,2019,10,12,Norway,Spain,1,1,European Championship qualifier,,1710,2027,Norway-Spain,2019-10-12,2,1-1,1-1,2027,1710,Spain,Norway,2.794705793608369,0.7081328915068089,1.65045199512652,0.9191914282762468,1.875514365332122,-0.942319103619711,3737,317,1.1853801169590643
3308,2019,10,13,Wales,Croatia,1,1,European Championship qualifier,,1760,1909,Wales-Croatia,2019-10-13,2,1-1,1-1,1909,1760,Croatia,Wales,1.9782971186192944,1.0587380101461688,1.0220680338529429,0.8840616922769877,1.0942354263423066,0.03666997629322588,3669,149,1.084659090909091
3312,2019,10,14,France,Turkey,1,1,European Championship qualifier,,2042,1789,France-Turkey,2019-10-14,2,1-1,1-1,2042,1789,France,Turkey,2.3335258400971735,0.5275297341199757,1.7778610305851936,0.4378039253193887,1.8957219147777846,-1.2503312964652178,3831,253,1.141419787590833
3320,2019,10,14,Ukraine,Portugal,2,1,European Championship qualifier,,1851,1982,Ukraine-Portugal,2019-10-14,3,2-1,1-2,1982,1851,Portugal,Ukraine,2.543632819857169,0.7654726945795178,1.9288332086855724,0.6130266947493748,1.9306061251077942,-1.1633605141060546,3833,131,1.0707725553754728
3328,2019,10,15,Canada,United States,2,0,CONCACAF Nations League A,,1624,1697,Canada-United States,2019-10-15,2,2-0,0-2,1697,1624,United States,Canada,2.337518737556657,0.9045984283695647,3.1608184525463465,0.7598308886195376,1.5776878489371193,-2.256220024176782,3321,73,1.0449507389162562
3352,2019,10,15,Romania,Norway,1,1,European Championship qualifier,,1739,1718,Romania-Norway,2019-10-15,2,1-1,1-1,1739,1718,Romania,Norway,2.063247606856098,0.7177749352093103,1.5321879960126072,0.9338838958623836,1.1293637109937142,-0.8144130608032969,3457,21,1.0122235157159487
3356,2019,10,15,Sweden,Spain,1,1,European Championship qualifier,,1829,2021,Sweden-Spain,2019-10-15,2,1-1,1-1,2021,1829,Spain,Sweden,2.4683956493159376,0.7611996385055708,2.187075314720552,0.9497832389286489,1.5186124103872887,-1.4258756762149811,3850,192,1.1049753963914708
3357,2019,10,15,Switzerland,Ireland,2,0,European Championship qualifier,,1894,1721,Switzerland-Ireland,2019-10-15,2,2-0,2-0,1894,1721,Switzerland,Ireland,1.626856817354101,1.0374141118177218,1.0721813105732008,0.5672220560768259,1.059634761277275,-0.034767198755478956,3615,173,1.1005229517722255
3396,2019,11,14,Iraq,Iran,2,1,World Cup and Asian Cup qualifier,JO,1603,1739,Iraq-Iran,2019-11-14,3,2-1,1-2,1739,1603,Iran,Iraq,3.4087247937029956,0.5624953846692285,1.5850373611182684,0.47248231354429127,2.9362424801587044,-1.0225419764490398,3342,136,1.084840923268871
3412,2019,11,14,Turkey,Iceland,0,0,European Championship qualifier,,1777,1667,Turkey-Iceland,2019-11-14,0,0-0,0-0,1777,1667,Turkey,Iceland,1.6364317522969765,0.5400213934431362,1.424492781442019,1.3020030735866697,0.3344286787103068,-0.8844713879988828,3444,110,1.065986802639472
3422,2019,11,15,Bosnia and Herzegovina,Italy,0,3,European Championship qualifier,,1678,1967,Bosnia and Herzegovina-Italy,2019-11-15,3,0-3,3-0,1967,1678,Italy,Bosnia and Herzegovina,2.6918624919359466,0.42608347784369266,1.9722251860601496,1.5402884718418224,1.1515740200941242,-1.546141708216457,3645,289,1.17222884386174
3429,2019,11,15,Romania,Sweden,0,2,European Championship qualifier,,1708,1860,Romania-Sweden,2019-11-15,2,0-2,2-0,1860,1708,Sweden,Romania,1.9712434393168152,0.9589135591234399,1.8699298601549892,0.7690885833530721,1.2021548559637432,-0.9110163010315493,3568,152,1.088992974238876
3435,2019,11,15,United States,Canada,4,1,CONCACAF Nations League A,,1716,1605,United States-Canada,2019-11-15,5,4-1,4-1,1716,1605,United States,Canada,1.9125153307281737,1.1037623504841894,2.9497605520833745,0.6216798179614398,1.290835512766734,-1.8459982015991852,3321,111,1.0691588785046728
3440,2019,11,16,Croatia,Slovakia,3,1,European Championship qualifier,,1920,1730,Croatia-Slovakia,2019-11-16,4,3-1,3-1,1920,1730,Croatia,Slovakia,1.800424915233968,1.0480583719377743,1.6980900505992427,1.2729428403057488,0.5274820749282192,-0.6500316786614684,3650,190,1.1098265895953756
3448,2019,11,16,Northern Ireland,Netherlands,0,0,European Championship qualifier,,1686,2015,Northern Ireland-Netherlands,2019-11-16,0,0-0,0-0,2015,1686,Netherlands,Northern Ireland,2.5464315948267564,1.0308125766275944,1.3483937450260588,1.4078215859300816,1.1386100088966749,-0.3175811683984644,3701,329,1.1951364175563464
3449,2019,11,16,Russia,Belgium,1,4,European Championship qualifier,,1793,2083,Russia-Belgium,2019-11-16,5,1-4,4-1,2083,1793,Belgium,Russia,3.707982939288357,0.31810561222637485,3.023137326026823,0.5222658718748535,3.1857170674135036,-2.705031713800448,3876,290,1.161740100390407
3474,2019,11,17,Serbia,Ukraine,2,2,European Championship qualifier,,1792,1854,Serbia-Ukraine,2019-11-17,4,2-2,2-2,1854,1792,Ukraine,Serbia,1.7705412388721598,0.5591335725181764,2.07796973721294,1.496185031453678,0.27435620741848177,-1.5188361646947635,3646,62,1.0345982142857142
3484,2019,11,18,Greece,Finland,2,1,European Championship qualifier,,1608,1647,Greece-Finland,2019-11-18,3,2-1,1-2,1647,1608,Finland,Greece,1.7888381037973953,0.8994306697408605,0.9772395275494015,1.2214903240165773,0.567347779780818,-0.07780885780854097,3255,39,1.0242537313432836
3485,2019,11,18,Ireland,Denmark,1,1,European Championship qualifier,,1729,1891,Ireland-Denmark,2019-11-18,2,1-1,1-1,1891,1729,Denmark,Ireland,3.0594529462293756,0.4068545849156976,1.2631957533589193,0.8590494755555611,2.2004034706738143,-0.8563411684432217,3620,162,1.0936957779063041
3492,2019,11,18,Spain,Romania,5,0,European Championship qualifier,,2028,1701,Spain-Romania,2019-11-18,5,5-0,5-0,2028,1701,Spain,Romania,3.0738846908643875,0.6583237249500101,1.5299426128540818,0.9928906591070589,2.0809940317573288,-0.8716188879040717,3729,327,1.1922398589065255
3535,2019,11,19,Wales,Hungary,2,0,European Championship qualifier,,1783,1619,Wales-Hungary,2019-11-19,2,2-0,2-0,1783,1619,Wales,Hungary,1.1965909978684988,0.7405702237556695,1.0766831352396564,1.4419302033707635,-0.24533920550226473,-0.3361129114839869,3402,164,1.1012970969734404
3537,2019,11,26,Qatar,Iraq,1,2,Gulf Cup,,1691,1628,Qatar-Iraq,2019-11-26,3,1-2,1-2,1691,1628,Qatar,Iraq,1.7108867911035965,0.4697001681348164,1.3585787293436342,0.46505014377758336,1.2458366473260132,-0.8888785612088178,3319,63,1.0386977886977886
3572,2019,12,18,South Korea,Japan,1,0,East Asian Championship,,1771,1744,South Korea-Japan,2019-12-18,1,1-0,1-0,1771,1744,South Korea,Japan,1.459085347648616,0.567943607122309,2.610621985749431,0.8912289525944346,0.5678563950541815,-2.042678378627122,3515,27,1.0154816513761469
3602,2020,9,3,Turkey,Hungary,0,1,European Nations League B,,1746,1652,Turkey-Hungary,2020-09-03,1,0-1,0-1,1746,1652,Turkey,Hungary,1.4590989416202897,0.3615019245363142,0.8809225651960825,1.5433974391215335,-0.08429849750124374,-0.5194206406597683,3398,94,1.0569007263922519
3603,2020,9,3,Russia,Serbia,3,1,European Nations League B,,1815,1771,Russia-Serbia,2020-09-03,4,3-1,3-1,1815,1771,Russia,Serbia,3.081604325687377,0.9446573191889515,2.0637934213560416,1.5877877530075546,1.4938165726798225,-1.11913610216709,3586,44,1.0248447204968945
3604,2020,9,3,Finland,Wales,0,1,European Nations League B,,1629,1801,Finland-Wales,2020-09-03,1,0-1,1-0,1801,1629,Wales,Finland,1.342665361892408,0.6059210921637296,1.6454129940160507,1.0995341843334314,0.24313117755897662,-1.0394919018523212,3430,172,1.105586249232658
3606,2020,9,3,Ukraine,Switzerland,2,1,European Nations League A,,1871,1881,Ukraine-Switzerland,2020-09-03,3,2-1,1-2,1881,1871,Switzerland,Ukraine,2.374138707626701,0.7500186983584667,1.8122610136226762,0.8211092866057808,1.5530294210209203,-1.0622423152642095,3752,10,1.005344735435596
3607,2020,9,3,Germany,Spain,1,1,European Nations League A,,1963,2030,Germany-Spain,2020-09-03,2,1-1,1-1,2030,1963,Spain,Germany,3.42408747434359,0.5386285022318265,3.4107677760854376,0.9328031097974034,2.4912843645461864,-2.872139273853611,3993,67,1.0341314314824248
3610,2020,9,4,Slovakia,Czechia,1,3,European Nations League B,,1696,1774,Slovakia-Czechia,2020-09-04,4,1-3,3-1,1774,1696,Czechia,Slovakia,1.492918834567925,1.3864938411760976,1.6491346619713938,1.2984162815269886,0.19450255304093633,-0.26264082079529616,3470,78,1.0459905660377358
3612,2020,9,4,Romania,Northern Ireland,1,1,European Nations League B,,1694,1685,Romania-Northern Ireland,2020-09-04,2,1-1,1-1,1694,1685,Romania,Northern Ireland,1.251771228698794,1.7214559938148664,1.0844619284885186,2.033335111242451,-0.7815638825436568,0.6369940653263477,3379,9,1.0053412462908011
3613,2020,9,4,Norway,Austria,1,2,European Nations League B,,1698,1766,Norway-Austria,2020-09-04,3,1-2,2-1,1766,1698,Austria,Norway,1.597263529753083,0.771294866613558,1.9195830571699402,0.8150273178690288,0.7822362118840542,-1.1482881905563822,3464,68,1.0400471142520613
3614,2020,9,4,Netherlands,Poland,1,0,European Nations League A,,2022,1785,Netherlands-Poland,2020-09-04,1,1-0,1-0,2022,1785,Netherlands,Poland,2.6137269353798946,0.6900480884862408,1.8839595538934193,0.8190215346931065,1.7947054006867882,-1.1939114654071785,3807,237,1.1327731092436975
3615,2020,9,4,Italy,Bosnia and Herzegovina,1,1,European Nations League A,,1954,1699,Italy-Bosnia and Herzegovina,2020-09-04,2,1-1,1-1,1954,1699,Italy,Bosnia and Herzegovina,3.8846352218744764,0.4670476173994967,1.865704463395637,1.4773831918941123,2.407252029980364,-1.3986568459961404,3653,255,1.1500882872277811
3621,2020,9,5,Sweden,France,0,1,European Nations League A,,1850,2062,Sweden-France,2020-09-05,1,0-1,1-0,2062,1850,France,Sweden,2.0609619364619376,0.5594058423542166,1.7782479479104993,0.4297132614854783,1.6312486749764594,-1.2188421055562828,3912,212,1.1145945945945945
3622,2020,9,5,Portugal,Croatia,4,1,European Nations League A,,2006,1901,Portugal-Croatia,2020-09-05,5,4-1,4-1,2006,1901,Portugal,Croatia,2.771080635368802,0.6626818890672189,2.015160480445879,1.0321713068343779,1.7389093285344241,-1.35247859137866,3907,105,1.055234087322462
3623,2020,9,5,Iceland,England,0,1,European Nations League A,,1674,1967,Iceland-England,2020-09-05,1,0-1,1-0,1967,1674,England,Iceland,3.8810906036052453,0.7327003694586119,1.2123555180002106,0.7051732918381352,3.17591731176711,-0.47965514854159863,3641,293,1.1750298685782556
3624,2020,9,5,Denmark,Belgium,0,2,European Nations League A,,1869,2106,Denmark-Belgium,2020-09-05,2,0-2,2-0,2106,1869,Belgium,Denmark,4.168153868449231,0.5435252445482344,2.6850069560058523,0.5146992058401162,3.6534546626091147,-2.141481711457618,3975,237,1.1268057784911718
3630,2020,9,6,Serbia,Turkey,0,0,European Nations League B,,1764,1753,Serbia-Turkey,2020-09-06,0,0-0,0-0,1764,1753,Serbia,Turkey,1.870376435654943,1.84455361609709,1.1938082249620552,0.4775924837115298,1.3927839519434133,0.6507453911350347,3517,11,1.0062749572162009
3631,2020,9,6,Ireland,Finland,0,1,European Nations League B,,1695,1659,Ireland-Finland,2020-09-06,1,0-1,0-1,1695,1659,Ireland,Finland,1.1761888927444004,0.9056446902479376,1.3462469951040414,1.0814370599091712,0.09475183283522925,-0.44060230485610385,3354,36,1.0216998191681737
3632,2020,9,6,Hungary,Russia,2,3,European Nations League B,,1636,1831,Hungary-Russia,2020-09-06,5,2-3,3-2,1831,1636,Russia,Hungary,3.0667671755623993,0.9547196247909602,0.9025730078877039,1.2627797229176183,1.803987452644781,0.05214661690325628,3467,195,1.11919315403423
3633,2020,9,6,Switzerland,Germany,1,1,European Nations League A,,1880,1964,Switzerland-Germany,2020-09-06,2,1-1,1-1,1964,1880,Germany,Switzerland,2.972446362251721,0.9450207261978756,2.124295306240028,0.9772880259296545,1.9951583363220666,-1.1792745800421525,3844,84,1.0446808510638297
3634,2020,9,6,Spain,Ukraine,4,0,European Nations League A,,2044,1857,Spain-Ukraine,2020-09-06,4,4-0,4-0,2044,1857,Spain,Ukraine,2.9833442971902095,0.6225142290987671,1.8463953747821895,0.8536348708592751,2.129709426330934,-1.2238811456834224,3901,187,1.1007000538502962
3638,2020,9,7,Czechia,Scotland,1,2,European Nations League B,,1742,1662,Czechia-Scotland,2020-09-07,3,1-2,1-2,1742,1662,Czechia,Scotland,1.7669335919192113,1.3162222336895344,1.8469857153286169,1.5623917600373596,0.2045418318818517,-0.5307634816390825,3404,80,1.0481347773766547
3639,2020,9,7,Austria,Romania,2,3,European Nations League B,,1737,1723,Austria-Romania,2020-09-07,5,2-3,2-3,1737,1723,Austria,Romania,1.6704883425252497,0.8128776181383655,1.2059946416626497,1.5902821767576178,0.08020616576763184,-0.39311702352428424,3460,14,1.008125362739408
3640,2020,9,7,Netherlands,Italy,0,1,European Nations League A,,1993,1983,Netherlands-Italy,2020-09-07,1,0-1,0-1,1993,1983,Netherlands,Italy,2.3203220380380953,0.5645847996705606,3.3601560906245713,0.5639480505995882,1.7563739874385071,-2.795571290954011,3976,10,1.0050428643469491
3641,2020,9,7,Bosnia and Herzegovina,Poland,1,2,European Nations League A,,1678,1806,Bosnia and Herzegovina-Poland,2020-09-07,3,1-2,2-1,1806,1678,Poland,Bosnia and Herzegovina,1.5414214531855248,0.8519267102034507,1.7083036518691574,1.3905862479133646,0.1508352052721602,-0.8563769416657068,3484,128,1.0762812872467222
3647,2020,9,8,Sweden,Portugal,0,2,European Nations League A,,1825,2031,Sweden-Portugal,2020-09-08,2,0-2,2-0,2031,1825,Portugal,Sweden,2.9945205198472014,0.7240124546913609,1.4549301391994993,0.5334017593972095,2.461118760449992,-0.7309176845081384,3856,206,1.112876712328767
3648,2020,9,8,Denmark,England,0,0,European Nations League A,,1869,1967,Denmark-England,2020-09-08,0,0-0,0-0,1967,1869,England,Denmark,3.357255948404291,0.599482120466137,2.1968238730956973,0.7847538956873678,2.5725020527169233,-1.5973417526295601,3836,98,1.0524344569288389
3672,2020,10,8,Slovakia,Ireland,0,0,European Championship qualifier,,1688,1700,Slovakia-Ireland,2020-10-08,0,0-0,0-0,1700,1688,Ireland,Slovakia,0.962336366790873,0.9228002011119489,1.4345446910717594,1.4972869322618683,-0.5349505654709953,-0.5117444899598105,3388,12,1.0071090047393365
3674,2020,10,8,Norway,Serbia,1,2,European Championship qualifier,,1720,1789,Norway-Serbia,2020-10-08,3,1-2,2-1,1789,1720,Serbia,Norway,1.5303079928085896,1.5091802313521643,2.3428613853782245,1.0249356425404241,0.5053723502681655,-0.8336811540260602,3509,69,1.0401162790697673
3676,2020,10,8,Iceland,Romania,2,1,European Championship qualifier,,1688,1706,Iceland-Romania,2020-10-08,3,2-1,1-2,1706,1688,Romania,Iceland,1.5321774340876224,1.664776326438051,0.9933950161819591,1.529909393709826,0.0022680403777963765,0.6713813102560919,3394,18,1.0106635071090047
3679,2020,10,8,Bosnia and Herzegovina,Northern Ireland,1,1,European Championship qualifier,,1670,1646,Bosnia and Herzegovina-Northern Ireland,2020-10-08,2,1-1,1-1,1670,1646,Bosnia and Herzegovina,Northern Ireland,1.5795211697111289,1.5013887482927526,1.056540629814628,2.4190094546333762,-0.8394882849222474,0.44484811847812455,3316,24,1.014580801944107
3680,2020,10,8,Uruguay,Chile,2,1,World Cup qualifier,,1973,1800,Uruguay-Chile,2020-10-08,3,2-1,2-1,1973,1800,Uruguay,Chile,1.6335567730629919,0.9573723369157324,1.1429817227365486,1.2495238419873818,0.3840329310756101,-0.1856093858208162,3773,173,1.096111111111111
3681,2020,10,8,Paraguay,Peru,2,2,World Cup qualifier,,1740,1864,Paraguay-Peru,2020-10-08,4,2-2,2-2,1864,1740,Peru,Paraguay,0.6601633337373891,1.1017374138082714,0.8557995414188401,0.8618408212123883,-0.20167748747499914,0.24593787238943132,3604,124,1.071264367816092
3682,2020,10,8,Argentina,Ecuador,1,0,World Cup qualifier,,1972,1721,Argentina-Ecuador,2020-10-08,1,1-0,1-0,1972,1721,Argentina,Ecuador,2.229405429038319,0.977859029610132,1.3210742296415414,1.5264286582582056,0.7029767707801133,-0.3432152000314094,3693,251,1.1458454386984311
3692,2020,10,9,Colombia,Venezuela,3,0,World Cup qualifier,,1998,1816,Colombia-Venezuela,2020-10-09,3,3-0,3-0,1998,1816,Colombia,Venezuela,0.8857298658825503,0.5856365090933291,2.0349786506854244,0.7414189422891497,0.1443109235934006,-1.4493421415920953,3814,182,1.1002202643171806
